background_cell_count,background_energy_increase_db,false_alarm_count,hit_count,input_type,mask_name,measured_pfa,mse_db_to_clean,mse_power_to_clean,noise_floor_change_db,pd,protocol,sir_name,source_sequence,source_stage,split_definition,target_count,target_peak_abs_bias_db_mean,target_peak_bias_db_mean,target_pfa,target_sir_db,test_frame_count,threshold_source
10839,-0.050050972113266756,9,134,weak_peak_w5p0_model_clean,default,0.0008303349017437033,0.0681710545127079,1820798648.9955044,-0.020453404275805553,0.4962962962962963,D2A_fixed_pfa,,2019_04_30_mlms000,D5,cfar_margin,270,0.09416480837828552,0.01956032172685508,0.001,,120,input_specific_validation_background
3326,-0.050050972113266756,6,49,weak_peak_w5p0_model_clean,default,0.0018039687312086591,0.0681710545127079,1820798648.9955044,-0.020453404275805553,0.4188034188034188,D2A_fixed_pfa,,2019_04_30_mlms001,D5,cfar_margin,117,0.09416480837828552,0.01956032172685508,0.001,,40,input_specific_validation_background
11481,-0.07559922623094505,124,130,weak_cfar_w2p0_model_clean,narrow,0.010800452922219319,0.04656831315619905,1160192559.8779724,-0.027528386483304246,0.48148148148148145,D2A_fixed_pfa,,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.06328570598534704,0.009534836464735262,0.01,,120,input_specific_validation_background
3577,-0.07559922623094505,41,55,weak_cfar_w2p0_model_clean,narrow,0.011462119094213028,0.04656831315619905,1160192559.8779724,-0.027528386483304246,0.4700854700854701,D2A_fixed_pfa,,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.06328570598534704,0.009534836464735262,0.01,,40,input_specific_validation_background
11481,-0.07559922623094505,13,104,weak_cfar_w2p0_model_clean,narrow,0.0011323055482971866,0.04656831315619905,1160192559.8779724,-0.027528386483304246,0.3851851851851852,D2A_fixed_pfa,,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.06328570598534704,0.009534836464735262,0.001,,120,input_specific_validation_background
3577,-0.07559922623094505,8,47,weak_cfar_w2p0_model_clean,narrow,0.0022365110427732737,0.04656831315619905,1160192559.8779724,-0.027528386483304246,0.4017094017094017,D2A_fixed_pfa,,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.06328570598534704,0.009534836464735262,0.001,,40,input_specific_validation_background
11481,-0.07559922623094505,124,130,weak_cfar_w2p0_model_clean,narrow,0.010800452922219319,0.04656831315619905,1160192559.8779724,-0.027528386483304246,0.48148148148148145,D2A_fixed_pfa,,2019_04_30_mlms000,D5,cfar_margin,270,0.06328570598534704,0.009534836464735262,0.01,,120,input_specific_validation_background
3577,-0.07559922623094505,41,55,weak_cfar_w2p0_model_clean,narrow,0.011462119094213028,0.04656831315619905,1160192559.8779724,-0.027528386483304246,0.4700854700854701,D2A_fixed_pfa,,2019_04_30_mlms001,D5,cfar_margin,117,0.06328570598534704,0.009534836464735262,0.01,,40,input_specific_validation_background
11481,-0.07559922623094505,13,104,weak_cfar_w2p0_model_clean,narrow,0.0011323055482971866,0.04656831315619905,1160192559.8779724,-0.027528386483304246,0.3851851851851852,D2A_fixed_pfa,,2019_04_30_mlms000,D5,cfar_margin,270,0.06328570598534704,0.009534836464735262,0.001,,120,input_specific_validation_background
3577,-0.07559922623094505,8,47,weak_cfar_w2p0_model_clean,narrow,0.0022365110427732737,0.04656831315619905,1160192559.8779724,-0.027528386483304246,0.4017094017094017,D2A_fixed_pfa,,2019_04_30_mlms001,D5,cfar_margin,117,0.06328570598534704,0.009534836464735262,0.001,,40,input_specific_validation_background
10839,-0.07579692022272982,118,164,weak_cfar_w2p0_model_clean,default,0.010886613156195222,0.04656831315619905,1160192559.8779724,-0.02468416528433437,0.6074074074074074,D2A_fixed_pfa,,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.07088103771551572,0.0030538117892951492,0.01,,120,input_specific_validation_background
3326,-0.07579692022272982,37,60,weak_cfar_w2p0_model_clean,default,0.011124473842453398,0.04656831315619905,1160192559.8779724,-0.02468416528433437,0.5128205128205128,D2A_fixed_pfa,,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.07088103771551572,0.0030538117892951492,0.01,,40,input_specific_validation_background
10839,-0.07579692022272982,13,135,weak_cfar_w2p0_model_clean,default,0.0011993726358520158,0.04656831315619905,1160192559.8779724,-0.02468416528433437,0.5,D2A_fixed_pfa,,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.07088103771551572,0.0030538117892951492,0.001,,120,input_specific_validation_background
3326,-0.07579692022272982,8,50,weak_cfar_w2p0_model_clean,default,0.0024052916416115455,0.04656831315619905,1160192559.8779724,-0.02468416528433437,0.42735042735042733,D2A_fixed_pfa,,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.07088103771551572,0.0030538117892951492,0.001,,40,input_specific_validation_background
10839,-0.07579692022272982,118,164,weak_cfar_w2p0_model_clean,default,0.010886613156195222,0.04656831315619905,1160192559.8779724,-0.02468416528433437,0.6074074074074074,D2A_fixed_pfa,,2019_04_30_mlms000,D5,cfar_margin,270,0.07088103771551572,0.0030538117892951492,0.01,,120,input_specific_validation_background
3326,-0.07579692022272982,37,60,weak_cfar_w2p0_model_clean,default,0.011124473842453398,0.04656831315619905,1160192559.8779724,-0.02468416528433437,0.5128205128205128,D2A_fixed_pfa,,2019_04_30_mlms001,D5,cfar_margin,117,0.07088103771551572,0.0030538117892951492,0.01,,40,input_specific_validation_background
10839,-0.07579692022272982,13,135,weak_cfar_w2p0_model_clean,default,0.0011993726358520158,0.04656831315619905,1160192559.8779724,-0.02468416528433437,0.5,D2A_fixed_pfa,,2019_04_30_mlms000,D5,cfar_margin,270,0.07088103771551572,0.0030538117892951492,0.001,,120,input_specific_validation_background
3326,-0.07579692022272982,8,50,weak_cfar_w2p0_model_clean,default,0.0024052916416115455,0.04656831315619905,1160192559.8779724,-0.02468416528433437,0.42735042735042733,D2A_fixed_pfa,,2019_04_30_mlms001,D5,cfar_margin,117,0.07088103771551572,0.0030538117892951492,0.001,,40,input_specific_validation_background
11481,-0.05755510894180398,123,130,weak_cfar_w3p0_model_clean,narrow,0.010713352495427228,0.04906498685751656,1160106277.1440976,0.0030620949489374993,0.48148148148148145,D2A_fixed_pfa,,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.07683935932251885,0.012164755955458035,0.01,,120,input_specific_validation_background
3577,-0.05755510894180398,41,55,weak_cfar_w3p0_model_clean,narrow,0.011462119094213028,0.04906498685751656,1160106277.1440976,0.0030620949489374993,0.4700854700854701,D2A_fixed_pfa,,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.07683935932251885,0.012164755955458035,0.01,,40,input_specific_validation_background
11481,-0.05755510894180398,10,104,weak_cfar_w3p0_model_clean,narrow,0.0008710042679209128,0.04906498685751656,1160106277.1440976,0.0030620949489374993,0.3851851851851852,D2A_fixed_pfa,,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.07683935932251885,0.012164755955458035,0.001,,120,input_specific_validation_background
3577,-0.05755510894180398,7,46,weak_cfar_w3p0_model_clean,narrow,0.0019569471624266144,0.04906498685751656,1160106277.1440976,0.0030620949489374993,0.39316239316239315,D2A_fixed_pfa,,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.07683935932251885,0.012164755955458035,0.001,,40,input_specific_validation_background
11481,-0.05755510894180398,123,130,weak_cfar_w3p0_model_clean,narrow,0.010713352495427228,0.04906498685751656,1160106277.1440976,0.0030620949489374993,0.48148148148148145,D2A_fixed_pfa,,2019_04_30_mlms000,D5,cfar_margin,270,0.07683935932251885,0.012164755955458035,0.01,,120,input_specific_validation_background
3577,-0.05755510894180398,41,55,weak_cfar_w3p0_model_clean,narrow,0.011462119094213028,0.04906498685751656,1160106277.1440976,0.0030620949489374993,0.4700854700854701,D2A_fixed_pfa,,2019_04_30_mlms001,D5,cfar_margin,117,0.07683935932251885,0.012164755955458035,0.01,,40,input_specific_validation_background
11481,-0.05755510894180398,10,104,weak_cfar_w3p0_model_clean,narrow,0.0008710042679209128,0.04906498685751656,1160106277.1440976,0.0030620949489374993,0.3851851851851852,D2A_fixed_pfa,,2019_04_30_mlms000,D5,cfar_margin,270,0.07683935932251885,0.012164755955458035,0.001,,120,input_specific_validation_background
3577,-0.05755510894180398,7,46,weak_cfar_w3p0_model_clean,narrow,0.0019569471624266144,0.04906498685751656,1160106277.1440976,0.0030620949489374993,0.39316239316239315,D2A_fixed_pfa,,2019_04_30_mlms001,D5,cfar_margin,117,0.07683935932251885,0.012164755955458035,0.001,,40,input_specific_validation_background
10839,-0.05748766626679703,117,165,weak_cfar_w3p0_model_clean,default,0.010794353722668144,0.04906498685751656,1160106277.1440976,0.003917891102638293,0.6111111111111112,D2A_fixed_pfa,,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.08008161962234771,0.007676554533808523,0.01,,120,input_specific_validation_background
3326,-0.05748766626679703,36,60,weak_cfar_w3p0_model_clean,default,0.010823812387251955,0.04906498685751656,1160106277.1440976,0.003917891102638293,0.5128205128205128,D2A_fixed_pfa,,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.08008161962234771,0.007676554533808523,0.01,,40,input_specific_validation_background
10839,-0.05748766626679703,10,135,weak_cfar_w3p0_model_clean,default,0.0009225943352707814,0.04906498685751656,1160106277.1440976,0.003917891102638293,0.5,D2A_fixed_pfa,,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.08008161962234771,0.007676554533808523,0.001,,120,input_specific_validation_background
3326,-0.05748766626679703,7,49,weak_cfar_w3p0_model_clean,default,0.0021046301864101023,0.04906498685751656,1160106277.1440976,0.003917891102638293,0.4188034188034188,D2A_fixed_pfa,,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.08008161962234771,0.007676554533808523,0.001,,40,input_specific_validation_background
10839,-0.05748766626679703,117,165,weak_cfar_w3p0_model_clean,default,0.010794353722668144,0.04906498685751656,1160106277.1440976,0.003917891102638293,0.6111111111111112,D2A_fixed_pfa,,2019_04_30_mlms000,D5,cfar_margin,270,0.08008161962234771,0.007676554533808523,0.01,,120,input_specific_validation_background
3326,-0.05748766626679703,36,60,weak_cfar_w3p0_model_clean,default,0.010823812387251955,0.04906498685751656,1160106277.1440976,0.003917891102638293,0.5128205128205128,D2A_fixed_pfa,,2019_04_30_mlms001,D5,cfar_margin,117,0.08008161962234771,0.007676554533808523,0.01,,40,input_specific_validation_background
10839,-0.05748766626679703,10,135,weak_cfar_w3p0_model_clean,default,0.0009225943352707814,0.04906498685751656,1160106277.1440976,0.003917891102638293,0.5,D2A_fixed_pfa,,2019_04_30_mlms000,D5,cfar_margin,270,0.08008161962234771,0.007676554533808523,0.001,,120,input_specific_validation_background
3326,-0.05748766626679703,7,49,weak_cfar_w3p0_model_clean,default,0.0021046301864101023,0.04906498685751656,1160106277.1440976,0.003917891102638293,0.4188034188034188,D2A_fixed_pfa,,2019_04_30_mlms001,D5,cfar_margin,117,0.08008161962234771,0.007676554533808523,0.001,,40,input_specific_validation_background
11481,-0.015205983810629663,122,131,weak_cfar_w5p0_model_clean,narrow,0.010626252068635137,0.04463693712820312,1047381069.106234,0.02569079317146361,0.48518518518518516,D2A_fixed_pfa,,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.09542533511186735,0.037511805267673344,0.01,,120,input_specific_validation_background
3577,-0.015205983810629663,40,55,weak_cfar_w5p0_model_clean,narrow,0.01118255521386637,0.04463693712820312,1047381069.106234,0.02569079317146361,0.4700854700854701,D2A_fixed_pfa,,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.09542533511186735,0.037511805267673344,0.01,,40,input_specific_validation_background
11481,-0.015205983810629663,9,103,weak_cfar_w5p0_model_clean,narrow,0.0007839038411288215,0.04463693712820312,1047381069.106234,0.02569079317146361,0.3814814814814815,D2A_fixed_pfa,,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.09542533511186735,0.037511805267673344,0.001,,120,input_specific_validation_background
3577,-0.015205983810629663,5,42,weak_cfar_w5p0_model_clean,narrow,0.0013978194017332962,0.04463693712820312,1047381069.106234,0.02569079317146361,0.358974358974359,D2A_fixed_pfa,,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.09542533511186735,0.037511805267673344,0.001,,40,input_specific_validation_background
11481,-0.015205983810629663,122,131,weak_cfar_w5p0_model_clean,narrow,0.010626252068635137,0.04463693712820312,1047381069.106234,0.02569079317146361,0.48518518518518516,D2A_fixed_pfa,,2019_04_30_mlms000,D5,cfar_margin,270,0.09542533511186735,0.037511805267673344,0.01,,120,input_specific_validation_background
3577,-0.015205983810629663,40,55,weak_cfar_w5p0_model_clean,narrow,0.01118255521386637,0.04463693712820312,1047381069.106234,0.02569079317146361,0.4700854700854701,D2A_fixed_pfa,,2019_04_30_mlms001,D5,cfar_margin,117,0.09542533511186735,0.037511805267673344,0.01,,40,input_specific_validation_background
11481,-0.015205983810629663,9,103,weak_cfar_w5p0_model_clean,narrow,0.0007839038411288215,0.04463693712820312,1047381069.106234,0.02569079317146361,0.3814814814814815,D2A_fixed_pfa,,2019_04_30_mlms000,D5,cfar_margin,270,0.09542533511186735,0.037511805267673344,0.001,,120,input_specific_validation_background
3577,-0.015205983810629663,5,42,weak_cfar_w5p0_model_clean,narrow,0.0013978194017332962,0.04463693712820312,1047381069.106234,0.02569079317146361,0.358974358974359,D2A_fixed_pfa,,2019_04_30_mlms001,D5,cfar_margin,117,0.09542533511186735,0.037511805267673344,0.001,,40,input_specific_validation_background
10839,-0.014246353595860968,112,163,weak_cfar_w5p0_model_clean,default,0.010333056555032753,0.04463693712820312,1047381069.106234,0.026443734639634897,0.6037037037037037,D2A_fixed_pfa,,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.1018742997097711,0.03254754606359656,0.01,,120,input_specific_validation_background
3326,-0.014246353595860968,36,60,weak_cfar_w5p0_model_clean,default,0.010823812387251955,0.04463693712820312,1047381069.106234,0.026443734639634897,0.5128205128205128,D2A_fixed_pfa,,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.1018742997097711,0.03254754606359656,0.01,,40,input_specific_validation_background
10839,-0.014246353595860968,9,134,weak_cfar_w5p0_model_clean,default,0.0008303349017437033,0.04463693712820312,1047381069.106234,0.026443734639634897,0.4962962962962963,D2A_fixed_pfa,,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.1018742997097711,0.03254754606359656,0.001,,120,input_specific_validation_background
3326,-0.014246353595860968,5,45,weak_cfar_w5p0_model_clean,default,0.001503307276007216,0.04463693712820312,1047381069.106234,0.026443734639634897,0.38461538461538464,D2A_fixed_pfa,,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.1018742997097711,0.03254754606359656,0.001,,40,input_specific_validation_background
10839,-0.014246353595860968,112,163,weak_cfar_w5p0_model_clean,default,0.010333056555032753,0.04463693712820312,1047381069.106234,0.026443734639634897,0.6037037037037037,D2A_fixed_pfa,,2019_04_30_mlms000,D5,cfar_margin,270,0.1018742997097711,0.03254754606359656,0.01,,120,input_specific_validation_background
3326,-0.014246353595860968,36,60,weak_cfar_w5p0_model_clean,default,0.010823812387251955,0.04463693712820312,1047381069.106234,0.026443734639634897,0.5128205128205128,D2A_fixed_pfa,,2019_04_30_mlms001,D5,cfar_margin,117,0.1018742997097711,0.03254754606359656,0.01,,40,input_specific_validation_background
10839,-0.014246353595860968,9,134,weak_cfar_w5p0_model_clean,default,0.0008303349017437033,0.04463693712820312,1047381069.106234,0.026443734639634897,0.4962962962962963,D2A_fixed_pfa,,2019_04_30_mlms000,D5,cfar_margin,270,0.1018742997097711,0.03254754606359656,0.001,,120,input_specific_validation_background
3326,-0.014246353595860968,5,45,weak_cfar_w5p0_model_clean,default,0.001503307276007216,0.04463693712820312,1047381069.106234,0.026443734639634897,0.38461538461538464,D2A_fixed_pfa,,2019_04_30_mlms001,D5,cfar_margin,117,0.1018742997097711,0.03254754606359656,0.001,,40,input_specific_validation_background
11481,-0.04965689505588496,120,130,weak_peak_w2p0_output,narrow,0.010452051215050953,0.07921379497620831,5284087494.183907,-0.039941545474043494,0.48148148148148145,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.07686456961444503,0.012923151050510688,0.01,10.0,120,input_specific_validation_background
3577,-0.04965689505588496,41,55,weak_peak_w2p0_output,narrow,0.011462119094213028,0.07921379497620831,5284087494.183907,-0.039941545474043494,0.4700854700854701,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.07686456961444503,0.012923151050510688,0.01,10.0,40,input_specific_validation_background
11481,-0.04965689505588496,9,104,weak_peak_w2p0_output,narrow,0.0007839038411288215,0.07921379497620831,5284087494.183907,-0.039941545474043494,0.3851851851851852,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.07686456961444503,0.012923151050510688,0.001,10.0,120,input_specific_validation_background
3577,-0.04965689505588496,4,47,weak_peak_w2p0_output,narrow,0.0011182555213866368,0.07921379497620831,5284087494.183907,-0.039941545474043494,0.4017094017094017,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.07686456961444503,0.012923151050510688,0.001,10.0,40,input_specific_validation_background
11481,-0.04965689505588496,120,130,weak_peak_w2p0_output,narrow,0.010452051215050953,0.07921379497620831,5284087494.183907,-0.039941545474043494,0.48148148148148145,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,cfar_margin,270,0.07686456961444503,0.012923151050510688,0.01,10.0,120,input_specific_validation_background
3577,-0.04965689505588496,41,55,weak_peak_w2p0_output,narrow,0.011462119094213028,0.07921379497620831,5284087494.183907,-0.039941545474043494,0.4700854700854701,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,cfar_margin,117,0.07686456961444503,0.012923151050510688,0.01,10.0,40,input_specific_validation_background
11481,-0.04965689505588496,9,104,weak_peak_w2p0_output,narrow,0.0007839038411288215,0.07921379497620831,5284087494.183907,-0.039941545474043494,0.3851851851851852,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,cfar_margin,270,0.07686456961444503,0.012923151050510688,0.001,10.0,120,input_specific_validation_background
3577,-0.04965689505588496,4,47,weak_peak_w2p0_output,narrow,0.0011182555213866368,0.07921379497620831,5284087494.183907,-0.039941545474043494,0.4017094017094017,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,cfar_margin,117,0.07686456961444503,0.012923151050510688,0.001,10.0,40,input_specific_validation_background
10839,-0.048385736859989446,113,165,weak_peak_w2p0_output,default,0.01042531598855983,0.07921379497620831,5284087494.183907,-0.03896665442130853,0.6111111111111112,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.0821577777935269,0.002707447237201548,0.01,10.0,120,input_specific_validation_background
3326,-0.048385736859989446,37,60,weak_peak_w2p0_output,default,0.011124473842453398,0.07921379497620831,5284087494.183907,-0.03896665442130853,0.5128205128205128,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.0821577777935269,0.002707447237201548,0.01,10.0,40,input_specific_validation_background
10839,-0.048385736859989446,9,135,weak_peak_w2p0_output,default,0.0008303349017437033,0.07921379497620831,5284087494.183907,-0.03896665442130853,0.5,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.0821577777935269,0.002707447237201548,0.001,10.0,120,input_specific_validation_background
3326,-0.048385736859989446,4,50,weak_peak_w2p0_output,default,0.0012026458208057728,0.07921379497620831,5284087494.183907,-0.03896665442130853,0.42735042735042733,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.0821577777935269,0.002707447237201548,0.001,10.0,40,input_specific_validation_background
10839,-0.048385736859989446,113,165,weak_peak_w2p0_output,default,0.01042531598855983,0.07921379497620831,5284087494.183907,-0.03896665442130853,0.6111111111111112,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,cfar_margin,270,0.0821577777935269,0.002707447237201548,0.01,10.0,120,input_specific_validation_background
3326,-0.048385736859989446,37,60,weak_peak_w2p0_output,default,0.011124473842453398,0.07921379497620831,5284087494.183907,-0.03896665442130853,0.5128205128205128,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,cfar_margin,117,0.0821577777935269,0.002707447237201548,0.01,10.0,40,input_specific_validation_background
10839,-0.048385736859989446,9,135,weak_peak_w2p0_output,default,0.0008303349017437033,0.07921379497620831,5284087494.183907,-0.03896665442130853,0.5,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,cfar_margin,270,0.0821577777935269,0.002707447237201548,0.001,10.0,120,input_specific_validation_background
3326,-0.048385736859989446,4,50,weak_peak_w2p0_output,default,0.0012026458208057728,0.07921379497620831,5284087494.183907,-0.03896665442130853,0.42735042735042733,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,cfar_margin,117,0.0821577777935269,0.002707447237201548,0.001,10.0,40,input_specific_validation_background
11481,-0.009323777269409085,122,130,weak_peak_w3p0_output,narrow,0.010626252068635137,0.08265068338363461,5910243022.747714,0.007841167092870194,0.48148148148148145,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.08632216761992716,0.032208478126748465,0.01,10.0,120,input_specific_validation_background
3577,-0.009323777269409085,40,55,weak_peak_w3p0_output,narrow,0.01118255521386637,0.08265068338363461,5910243022.747714,0.007841167092870194,0.4700854700854701,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.08632216761992716,0.032208478126748465,0.01,10.0,40,input_specific_validation_background
11481,-0.009323777269409085,11,104,weak_peak_w3p0_output,narrow,0.0009581046947130041,0.08265068338363461,5910243022.747714,0.007841167092870194,0.3851851851851852,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.08632216761992716,0.032208478126748465,0.001,10.0,120,input_specific_validation_background
3577,-0.009323777269409085,7,44,weak_peak_w3p0_output,narrow,0.0019569471624266144,0.08265068338363461,5910243022.747714,0.007841167092870194,0.37606837606837606,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.08632216761992716,0.032208478126748465,0.001,10.0,40,input_specific_validation_background
11481,-0.009323777269409085,122,130,weak_peak_w3p0_output,narrow,0.010626252068635137,0.08265068338363461,5910243022.747714,0.007841167092870194,0.48148148148148145,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,cfar_margin,270,0.08632216761992716,0.032208478126748465,0.01,10.0,120,input_specific_validation_background
3577,-0.009323777269409085,40,55,weak_peak_w3p0_output,narrow,0.01118255521386637,0.08265068338363461,5910243022.747714,0.007841167092870194,0.4700854700854701,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,cfar_margin,117,0.08632216761992716,0.032208478126748465,0.01,10.0,40,input_specific_validation_background
11481,-0.009323777269409085,11,104,weak_peak_w3p0_output,narrow,0.0009581046947130041,0.08265068338363461,5910243022.747714,0.007841167092870194,0.3851851851851852,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,cfar_margin,270,0.08632216761992716,0.032208478126748465,0.001,10.0,120,input_specific_validation_background
3577,-0.009323777269409085,7,44,weak_peak_w3p0_output,narrow,0.0019569471624266144,0.08265068338363461,5910243022.747714,0.007841167092870194,0.37606837606837606,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,cfar_margin,117,0.08632216761992716,0.032208478126748465,0.001,10.0,40,input_specific_validation_background
10839,-0.006937730350831964,117,165,weak_peak_w3p0_output,default,0.010794353722668144,0.08265068338363461,5910243022.747714,0.009333965228329077,0.6111111111111112,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.08752392682355462,0.025342943838338267,0.01,10.0,120,input_specific_validation_background
3326,-0.006937730350831964,37,60,weak_peak_w3p0_output,default,0.011124473842453398,0.08265068338363461,5910243022.747714,0.009333965228329077,0.5128205128205128,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.08752392682355462,0.025342943838338267,0.01,10.0,40,input_specific_validation_background
10839,-0.006937730350831964,11,135,weak_peak_w3p0_output,default,0.0010148537687978596,0.08265068338363461,5910243022.747714,0.009333965228329077,0.5,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.08752392682355462,0.025342943838338267,0.001,10.0,120,input_specific_validation_background
3326,-0.006937730350831964,7,47,weak_peak_w3p0_output,default,0.0021046301864101023,0.08265068338363461,5910243022.747714,0.009333965228329077,0.4017094017094017,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.08752392682355462,0.025342943838338267,0.001,10.0,40,input_specific_validation_background
10839,-0.006937730350831964,117,165,weak_peak_w3p0_output,default,0.010794353722668144,0.08265068338363461,5910243022.747714,0.009333965228329077,0.6111111111111112,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,cfar_margin,270,0.08752392682355462,0.025342943838338267,0.01,10.0,120,input_specific_validation_background
3326,-0.006937730350831964,37,60,weak_peak_w3p0_output,default,0.011124473842453398,0.08265068338363461,5910243022.747714,0.009333965228329077,0.5128205128205128,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,cfar_margin,117,0.08752392682355462,0.025342943838338267,0.01,10.0,40,input_specific_validation_background
10839,-0.006937730350831964,11,135,weak_peak_w3p0_output,default,0.0010148537687978596,0.08265068338363461,5910243022.747714,0.009333965228329077,0.5,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,cfar_margin,270,0.08752392682355462,0.025342943838338267,0.001,10.0,120,input_specific_validation_background
3326,-0.006937730350831964,7,47,weak_peak_w3p0_output,default,0.0021046301864101023,0.08265068338363461,5910243022.747714,0.009333965228329077,0.4017094017094017,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,cfar_margin,117,0.08752392682355462,0.025342943838338267,0.001,10.0,40,input_specific_validation_background
11481,-0.020388471176641505,119,129,weak_peak_w5p0_output,narrow,0.010364950788258862,0.0945229589066203,6730562787.873677,-0.025065361591323665,0.4777777777777778,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.09779679062120265,0.023372920237296837,0.01,10.0,120,input_specific_validation_background
3577,-0.020388471176641505,41,56,weak_peak_w5p0_output,narrow,0.011462119094213028,0.0945229589066203,6730562787.873677,-0.025065361591323665,0.47863247863247865,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.09779679062120265,0.023372920237296837,0.01,10.0,40,input_specific_validation_background
11481,-0.020388471176641505,9,102,weak_peak_w5p0_output,narrow,0.0007839038411288215,0.0945229589066203,6730562787.873677,-0.025065361591323665,0.37777777777777777,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,clean_peak_percentile,270,0.09779679062120265,0.023372920237296837,0.001,10.0,120,input_specific_validation_background
3577,-0.020388471176641505,5,43,weak_peak_w5p0_output,narrow,0.0013978194017332962,0.0945229589066203,6730562787.873677,-0.025065361591323665,0.36752136752136755,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,clean_peak_percentile,117,0.09779679062120265,0.023372920237296837,0.001,10.0,40,input_specific_validation_background
11481,-0.020388471176641505,119,129,weak_peak_w5p0_output,narrow,0.010364950788258862,0.0945229589066203,6730562787.873677,-0.025065361591323665,0.4777777777777778,D2A_fixed_pfa,light,2019_04_30_mlms000,D5,cfar_margin,270,0.09779679062120265,0.023372920237296837,0.01,10.0,120,input_specific_validation_background
3577,-0.020388471176641505,41,56,weak_peak_w5p0_output,narrow,0.011462119094213028,0.0945229589066203,6730562787.873677,-0.025065361591323665,0.47863247863247865,D2A_fixed_pfa,light,2019_04_30_mlms001,D5,cfar_margin,117,0.09779679062120265,0.023372920237296837,0.01,10.0,40,input_specific_validation_background
