achieved_sir_db,frame_id,frame_idx,interference_params_json,num_interferers,sir_name,source_sequence,target_sir_db
9.999999999999998,d1a_000079,78,"[{""interferer_id"": 0, ""phase0_rad"": 1.4914872223031301, ""fast_freq_norm"": 0.4167404925819363, ""slope_mismatch_norm"": 3.47951165750643, ""time_offset_norm"": -0.1644128839498274, ""slow_time_freq_cycles_per_chirp"": 0.008786212228326457, ""amp_jitter"": 1.080467640007204}]",1,light,2019_04_30_mlms000,10.0
-4.821637332766436e-16,d1a_000079,78,"[{""interferer_id"": 0, ""phase0_rad"": 4.621465676909187, ""fast_freq_norm"": 0.2520297019150249, ""slope_mismatch_norm"": -1.0480733957636978, ""time_offset_norm"": -0.13494055324445467, ""slow_time_freq_cycles_per_chirp"": 0.029204751851307664, ""amp_jitter"": 1.0525600546537808}, {""interferer_id"": 1, ""phase0_rad"": 4.5455661795945845, ""fast_freq_norm"": 0.20399789291875742, ""slope_mismatch_norm"": 4.099670804339084, ""time_offset_norm"": 0.04499469158773206, ""slow_time_freq_cycles_per_chirp"": -0.011214726100939765, ""amp_jitter"": 0.836760286161035}]",2,medium,2019_04_30_mlms000,0.0
10.0,d1a_000080,79,"[{""interferer_id"": 0, ""phase0_rad"": 1.632847004484372, ""fast_freq_norm"": -0.15528647009393043, ""slope_mismatch_norm"": 6.696936288272026, ""time_offset_norm"": -0.12296911047728468, ""slow_time_freq_cycles_per_chirp"": 0.056814938043524846, ""amp_jitter"": 0.8892176785303287}]",1,light,2019_04_30_mlms000,10.0
-4.821637332766436e-16,d1a_000080,79,"[{""interferer_id"": 0, ""phase0_rad"": 2.931849540892151, ""fast_freq_norm"": 0.3904011685184224, ""slope_mismatch_norm"": -6.241725223001591, ""time_offset_norm"": 0.15803805957982053, ""slow_time_freq_cycles_per_chirp"": 0.00011563280167337098, ""amp_jitter"": 1.0306669677726612}, {""interferer_id"": 1, ""phase0_rad"": 3.8061696026546117, ""fast_freq_norm"": -0.35225471960975463, ""slope_mismatch_norm"": -3.35777147332486, ""time_offset_norm"": -0.1459527509260284, ""slow_time_freq_cycles_per_chirp"": 0.003357026155025228, ""amp_jitter"": 0.7707080631229106}]",2,medium,2019_04_30_mlms000,0.0
10.000000000000002,d1a_000081,80,"[{""interferer_id"": 0, ""phase0_rad"": 4.2406501387712785, ""fast_freq_norm"": 0.1370824630939605, ""slope_mismatch_norm"": -0.2379750341253528, ""time_offset_norm"": 0.2758097266827829, ""slow_time_freq_cycles_per_chirp"": -0.032910473681104245, ""amp_jitter"": 0.8491089496009397}]",1,light,2019_04_30_mlms000,10.0
-1.446491199829931e-15,d1a_000081,80,"[{""interferer_id"": 0, ""phase0_rad"": 6.106909619061696, ""fast_freq_norm"": 0.09617751199394203, ""slope_mismatch_norm"": 5.866748259254722, ""time_offset_norm"": 0.17051119871210296, ""slow_time_freq_cycles_per_chirp"": 0.03601974052768368, ""amp_jitter"": 0.9908766892397249}, {""interferer_id"": 1, ""phase0_rad"": 1.5307710790217548, ""fast_freq_norm"": 0.06612971054004735, ""slope_mismatch_norm"": -6.972291000763346, ""time_offset_norm"": 0.1901553421733575, ""slow_time_freq_cycles_per_chirp"": -0.028352715058527128, ""amp_jitter"": 0.8242357597806662}]",2,medium,2019_04_30_mlms000,0.0
10.000000000000002,d1a_000082,81,"[{""interferer_id"": 0, ""phase0_rad"": 5.349457865417968, ""fast_freq_norm"": -0.3382150653296948, ""slope_mismatch_norm"": 1.3383389629482352, ""time_offset_norm"": 0.10369179867573991, ""slow_time_freq_cycles_per_chirp"": -0.008466731176041326, ""amp_jitter"": 1.0743719031105314}]",1,light,2019_04_30_mlms000,10.0
0.0,d1a_000082,81,"[{""interferer_id"": 0, ""phase0_rad"": 0.2543104798066693, ""fast_freq_norm"": 0.393767818379923, ""slope_mismatch_norm"": -0.5336736653170462, ""time_offset_norm"": -0.23149255851836534, ""slow_time_freq_cycles_per_chirp"": 0.003958046794238737, ""amp_jitter"": 1.1107680048866415}, {""interferer_id"": 1, ""phase0_rad"": 5.696015185368966, ""fast_freq_norm"": -0.14082580356926183, ""slope_mismatch_norm"": 4.940058242295281, ""time_offset_norm"": 0.059165265146201296, ""slow_time_freq_cycles_per_chirp"": -0.024557119105025678, ""amp_jitter"": 0.9016962761117276}]",2,medium,2019_04_30_mlms000,0.0
10.0,d1a_000083,82,"[{""interferer_id"": 0, ""phase0_rad"": 2.7400533621135867, ""fast_freq_norm"": -0.4185650899588952, ""slope_mismatch_norm"": -2.9480733277847246, ""time_offset_norm"": 0.013057864376266382, ""slow_time_freq_cycles_per_chirp"": 0.04877018772632631, ""amp_jitter"": 1.2377215935224708}]",1,light,2019_04_30_mlms000,10.0
9.64327466553287e-16,d1a_000083,82,"[{""interferer_id"": 0, ""phase0_rad"": 2.4314284027292157, ""fast_freq_norm"": 0.18330763277160594, ""slope_mismatch_norm"": -1.1673234283185367, ""time_offset_norm"": -0.1439998936210226, ""slow_time_freq_cycles_per_chirp"": 0.07404969841907323, ""amp_jitter"": 0.795017360167006}, {""interferer_id"": 1, ""phase0_rad"": 5.43646021748269, ""fast_freq_norm"": -0.3336527712233186, ""slope_mismatch_norm"": 4.823507351850159, ""time_offset_norm"": 0.3294860591399912, ""slow_time_freq_cycles_per_chirp"": -0.0678944908145351, ""amp_jitter"": 0.8865959935767164}]",2,medium,2019_04_30_mlms000,0.0
9.999999999999998,d1a_000084,83,"[{""interferer_id"": 0, ""phase0_rad"": 4.92146270274447, ""fast_freq_norm"": 0.30165262664508813, ""slope_mismatch_norm"": -1.746289835134835, ""time_offset_norm"": -0.2333294593370044, ""slow_time_freq_cycles_per_chirp"": -0.06313441567170737, ""amp_jitter"": 1.0486656791073385}]",1,light,2019_04_30_mlms000,10.0
0.0,d1a_000084,83,"[{""interferer_id"": 0, ""phase0_rad"": 6.151450887959135, ""fast_freq_norm"": 0.2787343755010922, ""slope_mismatch_norm"": 2.106436719817367, ""time_offset_norm"": 0.055537468235745124, ""slow_time_freq_cycles_per_chirp"": 0.0732736198490599, ""amp_jitter"": 1.0540724752537107}, {""interferer_id"": 1, ""phase0_rad"": 4.518403999060251, ""fast_freq_norm"": -0.08037869863886832, ""slope_mismatch_norm"": 3.9765249240560347, ""time_offset_norm"": -0.3156473711247349, ""slow_time_freq_cycles_per_chirp"": -0.06113845662268469, ""amp_jitter"": 1.024784518029238}]",2,medium,2019_04_30_mlms000,0.0
9.999999999999998,d1a_000085,84,"[{""interferer_id"": 0, ""phase0_rad"": 3.1956658309707002, ""fast_freq_norm"": 0.3707439998439191, ""slope_mismatch_norm"": -0.865371593773939, ""time_offset_norm"": -0.13954281078807648, ""slow_time_freq_cycles_per_chirp"": 0.07020638729332367, ""amp_jitter"": 0.8520803811049091}]",1,light,2019_04_30_mlms000,10.0
-4.821637332766436e-16,d1a_000085,84,"[{""interferer_id"": 0, ""phase0_rad"": 3.806421605448557, ""fast_freq_norm"": 0.33372062898105265, ""slope_mismatch_norm"": 0.10108591650342191, ""time_offset_norm"": 0.005656519530992443, ""slow_time_freq_cycles_per_chirp"": -0.0725019465089027, ""amp_jitter"": 0.9575654026994148}, {""interferer_id"": 1, ""phase0_rad"": 2.639607258309527, ""fast_freq_norm"": 0.2640638645191948, ""slope_mismatch_norm"": 5.9587894854399845, ""time_offset_norm"": 0.3427323067781769, ""slow_time_freq_cycles_per_chirp"": -0.07196709736769044, ""amp_jitter"": 1.1918010510555996}]",2,medium,2019_04_30_mlms000,0.0
9.999999999999998,d1a_000086,85,"[{""interferer_id"": 0, ""phase0_rad"": 1.832028073080479, ""fast_freq_norm"": 0.0723237997104133, ""slope_mismatch_norm"": -3.472826995852902, ""time_offset_norm"": -0.16933496046742025, ""slow_time_freq_cycles_per_chirp"": -0.029691311100561064, ""amp_jitter"": 0.7971999341762147}]",1,light,2019_04_30_mlms000,10.0
1.928654933106574e-15,d1a_000086,85,"[{""interferer_id"": 0, ""phase0_rad"": 2.634609240772932, ""fast_freq_norm"": -0.36679244062454447, ""slope_mismatch_norm"": -7.255050076537625, ""time_offset_norm"": 0.323186653407595, ""slow_time_freq_cycles_per_chirp"": 0.05053796934651984, ""amp_jitter"": 0.7888366294030249}, {""interferer_id"": 1, ""phase0_rad"": 2.3865313807545374, ""fast_freq_norm"": 0.05643402082291771, ""slope_mismatch_norm"": 3.6172773130129734, ""time_offset_norm"": -0.14945555682510325, ""slow_time_freq_cycles_per_chirp"": -0.046952622630280286, ""amp_jitter"": 1.2179052749264436}]",2,medium,2019_04_30_mlms000,0.0
9.999999999999998,d1a_000087,86,"[{""interferer_id"": 0, ""phase0_rad"": 5.052014049685835, ""fast_freq_norm"": 0.33577476720485283, ""slope_mismatch_norm"": 5.826872115917748, ""time_offset_norm"": -0.25840368802371855, ""slow_time_freq_cycles_per_chirp"": 0.06233683947478473, ""amp_jitter"": 0.7814290564409135}]",1,light,2019_04_30_mlms000,10.0
-4.821637332766436e-16,d1a_000087,86,"[{""interferer_id"": 0, ""phase0_rad"": 4.5026318141554755, ""fast_freq_norm"": -0.3244199845939167, ""slope_mismatch_norm"": 4.276232968939656, ""time_offset_norm"": -0.15654432503905938, ""slow_time_freq_cycles_per_chirp"": 0.009250871066546942, ""amp_jitter"": 1.0046768070048182}, {""interferer_id"": 1, ""phase0_rad"": 3.2524736865415766, ""fast_freq_norm"": -0.38168133596593334, ""slope_mismatch_norm"": 2.831142584680018, ""time_offset_norm"": -0.035884252599096944, ""slow_time_freq_cycles_per_chirp"": -0.007060506516269813, ""amp_jitter"": 1.1772652714279968}]",2,medium,2019_04_30_mlms000,0.0
9.999999999999995,d1a_000088,87,"[{""interferer_id"": 0, ""phase0_rad"": 2.9448559604440243, ""fast_freq_norm"": 0.028842689347837402, ""slope_mismatch_norm"": -6.2072316575237965, ""time_offset_norm"": 0.23276027042239833, ""slow_time_freq_cycles_per_chirp"": -0.036596099573250766, ""amp_jitter"": 0.7899999475385902}]",1,light,2019_04_30_mlms000,10.0
0.0,d1a_000088,87,"[{""interferer_id"": 0, ""phase0_rad"": 3.899056349806403, ""fast_freq_norm"": -0.06973320672924566, ""slope_mismatch_norm"": 1.1961897180913041, ""time_offset_norm"": 0.16029385132591567, ""slow_time_freq_cycles_per_chirp"": -0.00299356322637416, ""amp_jitter"": 0.9009944146822284}, {""interferer_id"": 1, ""phase0_rad"": 4.52173589097461, ""fast_freq_norm"": -0.2548973722725534, ""slope_mismatch_norm"": 3.5043485271647175, ""time_offset_norm"": 0.15020641205487462, ""slow_time_freq_cycles_per_chirp"": -0.06913960328151904, ""amp_jitter"": 1.0104410073815238}]",2,medium,2019_04_30_mlms000,0.0
10.0,d1a_000089,88,"[{""interferer_id"": 0, ""phase0_rad"": 0.5326129811370724, ""fast_freq_norm"": 0.06817018297139427, ""slope_mismatch_norm"": -0.01895982315709066, ""time_offset_norm"": 0.3169683842245037, ""slow_time_freq_cycles_per_chirp"": 0.0431734584444437, ""amp_jitter"": 0.9806061772047068}]",1,light,2019_04_30_mlms000,10.0
-9.643274665532871e-16,d1a_000089,88,"[{""interferer_id"": 0, ""phase0_rad"": 0.8554161065788916, ""fast_freq_norm"": -0.20142043590858633, ""slope_mismatch_norm"": -1.7779575350273262, ""time_offset_norm"": 0.28837236788302156, ""slow_time_freq_cycles_per_chirp"": 0.06229827777894213, ""amp_jitter"": 1.1164967469969371}, {""interferer_id"": 1, ""phase0_rad"": 5.856474014831579, ""fast_freq_norm"": 0.08386831588679472, ""slope_mismatch_norm"": 6.407852583851392, ""time_offset_norm"": -0.3088234985852148, ""slow_time_freq_cycles_per_chirp"": -0.017691308503008513, ""amp_jitter"": 0.9270414767336602}]",2,medium,2019_04_30_mlms000,0.0
9.999999999999996,d1a_000090,89,"[{""interferer_id"": 0, ""phase0_rad"": 2.854438016807587, ""fast_freq_norm"": -0.08060310736133064, ""slope_mismatch_norm"": -6.771138252602084, ""time_offset_norm"": -0.34045995365406084, ""slow_time_freq_cycles_per_chirp"": -0.06918385057560555, ""amp_jitter"": 1.1157052749411265}]",1,light,2019_04_30_mlms000,10.0
9.64327466553287e-16,d1a_000090,89,"[{""interferer_id"": 0, ""phase0_rad"": 0.5925351437652276, ""fast_freq_norm"": 0.12286500694332997, ""slope_mismatch_norm"": -0.21518112718225701, ""time_offset_norm"": -0.2520302659431284, ""slow_time_freq_cycles_per_chirp"": -0.05018058691851925, ""amp_jitter"": 0.978292022205147}, {""interferer_id"": 1, ""phase0_rad"": 4.151140369617393, ""fast_freq_norm"": 0.37805496772232167, ""slope_mismatch_norm"": -0.4551707548729045, ""time_offset_norm"": -0.22588022704482266, ""slow_time_freq_cycles_per_chirp"": 0.034863644892933615, ""amp_jitter"": 0.7519259916459716}]",2,medium,2019_04_30_mlms000,0.0
9.999999999999996,d1a_000091,90,"[{""interferer_id"": 0, ""phase0_rad"": 4.81801699029338, ""fast_freq_norm"": 0.2994742024017865, ""slope_mismatch_norm"": 4.8128178183320856, ""time_offset_norm"": 0.09167816106172727, ""slow_time_freq_cycles_per_chirp"": 0.012100383916074542, ""amp_jitter"": 0.9007321478286976}]",1,light,2019_04_30_mlms000,10.0
9.64327466553287e-16,d1a_000091,90,"[{""interferer_id"": 0, ""phase0_rad"": 4.103517052711187, ""fast_freq_norm"": 0.23856323091604786, ""slope_mismatch_norm"": -2.3559613281488527, ""time_offset_norm"": 0.09285449813371699, ""slow_time_freq_cycles_per_chirp"": 0.04693486438843249, ""amp_jitter"": 1.1720029272367765}, {""interferer_id"": 1, ""phase0_rad"": 1.7980328352953843, ""fast_freq_norm"": -0.21700078787883612, ""slope_mismatch_norm"": -6.6419912603521025, ""time_offset_norm"": -0.08582430441614414, ""slow_time_freq_cycles_per_chirp"": -0.05853670665665131, ""amp_jitter"": 1.2242566061922466}]",2,medium,2019_04_30_mlms000,0.0
9.999999999999998,d1a_000092,91,"[{""interferer_id"": 0, ""phase0_rad"": 4.039631704670829, ""fast_freq_norm"": -0.2802143893020994, ""slope_mismatch_norm"": 6.581173828912737, ""time_offset_norm"": -0.34319160335063487, ""slow_time_freq_cycles_per_chirp"": -0.03569486740157934, ""amp_jitter"": 1.1827092930066605}]",1,light,2019_04_30_mlms000,10.0
-4.821637332766436e-16,d1a_000092,91,"[{""interferer_id"": 0, ""phase0_rad"": 0.02427871200807183, ""fast_freq_norm"": -0.12114065106764194, ""slope_mismatch_norm"": -1.421865956166978, ""time_offset_norm"": 0.23036037685100652, ""slow_time_freq_cycles_per_chirp"": -0.06485174509576475, ""amp_jitter"": 0.7647762899419042}, {""interferer_id"": 1, ""phase0_rad"": 4.229209045170464, ""fast_freq_norm"": -0.22241574746701, ""slope_mismatch_norm"": -3.1871665769280337, ""time_offset_norm"": -0.244377543729127, ""slow_time_freq_cycles_per_chirp"": 0.034661143669105846, ""amp_jitter"": 0.8315612205688996}]",2,medium,2019_04_30_mlms000,0.0
10.000000000000002,d1a_000093,92,"[{""interferer_id"": 0, ""phase0_rad"": 1.5451795696743653, ""fast_freq_norm"": 0.40944216877948175, ""slope_mismatch_norm"": 4.5376511843963865, ""time_offset_norm"": 0.3440696195822853, ""slow_time_freq_cycles_per_chirp"": -0.03615647923456031, ""amp_jitter"": 0.8254858709939499}]",1,light,2019_04_30_mlms000,10.0
-2.8929823996598624e-15,d1a_000093,92,"[{""interferer_id"": 0, ""phase0_rad"": 2.2814438250568227, ""fast_freq_norm"": 0.36290780696884645, ""slope_mismatch_norm"": -5.459809431102915, ""time_offset_norm"": -0.21380363219771598, ""slow_time_freq_cycles_per_chirp"": -0.060961168194998014, ""amp_jitter"": 1.2431504977980263}, {""interferer_id"": 1, ""phase0_rad"": 5.042674896644641, ""fast_freq_norm"": 0.19592916242351638, ""slope_mismatch_norm"": 0.9628025670943021, ""time_offset_norm"": 0.011489558158028879, ""slow_time_freq_cycles_per_chirp"": -0.06550761583466205, ""amp_jitter"": 0.7918555306408004}]",2,medium,2019_04_30_mlms000,0.0
10.0,d1a_000094,93,"[{""interferer_id"": 0, ""phase0_rad"": 6.000336498233058, ""fast_freq_norm"": -0.19836094232898396, ""slope_mismatch_norm"": 0.3755256497834445, ""time_offset_norm"": 0.06445800431323145, ""slow_time_freq_cycles_per_chirp"": -0.060920439069640044, ""amp_jitter"": 0.8769289717972535}]",1,light,2019_04_30_mlms000,10.0
9.64327466553287e-16,d1a_000094,93,"[{""interferer_id"": 0, ""phase0_rad"": 1.4965287490539627, ""fast_freq_norm"": -0.11968273921925549, ""slope_mismatch_norm"": 7.30027180969779, ""time_offset_norm"": -0.1368028540566429, ""slow_time_freq_cycles_per_chirp"": 0.06487145129493217, ""amp_jitter"": 1.0779329159742348}, {""interferer_id"": 1, ""phase0_rad"": 4.745766919303462, ""fast_freq_norm"": 0.34805653563450517, ""slope_mismatch_norm"": 6.493747179794601, ""time_offset_norm"": 0.18020718577348072, ""slow_time_freq_cycles_per_chirp"": -0.03850381502006778, ""amp_jitter"": 1.161807983715831}]",2,medium,2019_04_30_mlms000,0.0
9.999999999999996,d1a_000095,94,"[{""interferer_id"": 0, ""phase0_rad"": 2.970811528223081, ""fast_freq_norm"": -0.2774249221122731, ""slope_mismatch_norm"": -6.545584362405735, ""time_offset_norm"": -0.21562892968178032, ""slow_time_freq_cycles_per_chirp"": 0.07155225706774947, ""amp_jitter"": 0.9699940540610829}]",1,light,2019_04_30_mlms000,10.0
-4.821637332766436e-16,d1a_000095,94,"[{""interferer_id"": 0, ""phase0_rad"": 4.136595883885734, ""fast_freq_norm"": 0.31606979236005334, ""slope_mismatch_norm"": -2.433221886960485, ""time_offset_norm"": 0.012155151237313033, ""slow_time_freq_cycles_per_chirp"": -0.02269096290299011, ""amp_jitter"": 0.8953051777357213}, {""interferer_id"": 1, ""phase0_rad"": 3.94065618689095, ""fast_freq_norm"": 0.15740194276211134, ""slope_mismatch_norm"": -4.619802490241296, ""time_offset_norm"": -0.12440013965236826, ""slow_time_freq_cycles_per_chirp"": 0.03218654341971354, ""amp_jitter"": 1.056675006610738}]",2,medium,2019_04_30_mlms000,0.0
9.999999999999998,d1a_000096,95,"[{""interferer_id"": 0, ""phase0_rad"": 2.8340242490074212, ""fast_freq_norm"": -0.06427961566061546, ""slope_mismatch_norm"": -6.6805033311024875, ""time_offset_norm"": 0.07513103947549188, ""slow_time_freq_cycles_per_chirp"": 0.02877206109874765, ""amp_jitter"": 0.7595675357733934}]",1,light,2019_04_30_mlms000,10.0
1.928654933106574e-15,d1a_000096,95,"[{""interferer_id"": 0, ""phase0_rad"": 3.5905303425773005, ""fast_freq_norm"": 0.11891003499745073, ""slope_mismatch_norm"": -4.836602412982736, ""time_offset_norm"": 0.0003969668142173033, ""slow_time_freq_cycles_per_chirp"": -0.0564803205262944, ""amp_jitter"": 1.1184152133823697}, {""interferer_id"": 1, ""phase0_rad"": 2.3855044245003505, ""fast_freq_norm"": -0.15701980717204422, ""slope_mismatch_norm"": 3.617331914049709, ""time_offset_norm"": 0.0162947861449938, ""slow_time_freq_cycles_per_chirp"": 0.014314425921236565, ""amp_jitter"": 1.081323556492488}]",2,medium,2019_04_30_mlms000,0.0
10.0,d1a_000097,96,"[{""interferer_id"": 0, ""phase0_rad"": 4.989308694384393, ""fast_freq_norm"": -0.33185530370221916, ""slope_mismatch_norm"": 3.2783536945217513, ""time_offset_norm"": -0.15874308373923882, ""slow_time_freq_cycles_per_chirp"": 0.014603821050929916, ""amp_jitter"": 1.0904894714397217}]",1,light,2019_04_30_mlms000,10.0
1.928654933106574e-15,d1a_000097,96,"[{""interferer_id"": 0, ""phase0_rad"": 1.037871368196785, ""fast_freq_norm"": -0.022347714339516378, ""slope_mismatch_norm"": -4.00719103260467, ""time_offset_norm"": 0.32871082014048814, ""slow_time_freq_cycles_per_chirp"": -0.05144664957830353, ""amp_jitter"": 1.2086721441546242}, {""interferer_id"": 1, ""phase0_rad"": 5.130050400246033, ""fast_freq_norm"": -0.3005601024257523, ""slope_mismatch_norm"": 1.4890946009672685, ""time_offset_norm"": 0.12198012626559623, ""slow_time_freq_cycles_per_chirp"": -0.0034591015532440955, ""amp_jitter"": 0.9796181925801801}]",2,medium,2019_04_30_mlms000,0.0
10.000000000000002,d1a_000098,97,"[{""interferer_id"": 0, ""phase0_rad"": 4.737354434301861, ""fast_freq_norm"": 0.10974358661175793, ""slope_mismatch_norm"": -6.552326204536415, ""time_offset_norm"": 0.04541354233534961, ""slow_time_freq_cycles_per_chirp"": -0.024299044878538352, ""amp_jitter"": 0.7692558055077932}]",1,light,2019_04_30_mlms000,10.0
-1.9286549331065747e-15,d1a_000098,97,"[{""interferer_id"": 0, ""phase0_rad"": 1.5266120599988633, ""fast_freq_norm"": 0.3234120956825873, ""slope_mismatch_norm"": -2.5253239059481745, ""time_offset_norm"": 0.2285746266994243, ""slow_time_freq_cycles_per_chirp"": 0.048563821602834165, ""amp_jitter"": 1.1883243331929503}, {""interferer_id"": 1, ""phase0_rad"": 3.8830996082047156, ""fast_freq_norm"": 0.2549077739468238, ""slope_mismatch_norm"": 3.2878384270936607, ""time_offset_norm"": 0.0969510184129162, ""slow_time_freq_cycles_per_chirp"": -0.006904354870987839, ""amp_jitter"": 0.8802923293686375}]",2,medium,2019_04_30_mlms000,0.0
10.0,d1a_000099,98,"[{""interferer_id"": 0, ""phase0_rad"": 2.776939293563825, ""fast_freq_norm"": -0.19138993387154518, ""slope_mismatch_norm"": 5.249872297802693, ""time_offset_norm"": 0.1952259136560327, ""slow_time_freq_cycles_per_chirp"": -0.006451500024534276, ""amp_jitter"": 0.9815933171164384}]",1,light,2019_04_30_mlms000,10.0
9.64327466553287e-16,d1a_000099,98,"[{""interferer_id"": 0, ""phase0_rad"": 1.1231320302141987, ""fast_freq_norm"": 0.22792527302490678, ""slope_mismatch_norm"": 0.7974713211344593, ""time_offset_norm"": 0.32872791352034914, ""slow_time_freq_cycles_per_chirp"": -0.027834031227149038, ""amp_jitter"": 0.9440851890849814}, {""interferer_id"": 1, ""phase0_rad"": 2.5547922655175994, ""fast_freq_norm"": -0.1693482519072425, ""slope_mismatch_norm"": 1.1634868393220081, ""time_offset_norm"": -0.19861790275769367, ""slow_time_freq_cycles_per_chirp"": 0.01917163621045445, ""amp_jitter"": 1.0834201415552345}]",2,medium,2019_04_30_mlms000,0.0
10.000000000000002,d1a_000100,99,"[{""interferer_id"": 0, ""phase0_rad"": 1.6988929492730656, ""fast_freq_norm"": -0.16221612945572722, ""slope_mismatch_norm"": 3.1283786019179285, ""time_offset_norm"": 0.1291311611874537, ""slow_time_freq_cycles_per_chirp"": 0.011569652317348134, ""amp_jitter"": 0.9295958808313447}]",1,light,2019_04_30_mlms000,10.0
-1.446491199829931e-15,d1a_000100,99,"[{""interferer_id"": 0, ""phase0_rad"": 2.211032561282434, ""fast_freq_norm"": 0.34715632567431115, ""slope_mismatch_norm"": -2.0018892554515464, ""time_offset_norm"": -0.1151146303328319, ""slow_time_freq_cycles_per_chirp"": -0.06006953778201582, ""amp_jitter"": 0.8623352846972002}, {""interferer_id"": 1, ""phase0_rad"": 3.3359092042563288, ""fast_freq_norm"": 0.19771840753870212, ""slope_mismatch_norm"": -0.6022791533036083, ""time_offset_norm"": 0.0905389926612995, ""slow_time_freq_cycles_per_chirp"": 0.059630770944007525, ""amp_jitter"": 0.8222296765430552}]",2,medium,2019_04_30_mlms000,0.0
10.0,d1a_000101,100,"[{""interferer_id"": 0, ""phase0_rad"": 5.500743768312428, ""fast_freq_norm"": -0.1433064222748925, ""slope_mismatch_norm"": -4.017315736836398, ""time_offset_norm"": 0.29571678432408854, ""slow_time_freq_cycles_per_chirp"": -0.07118867966746863, ""amp_jitter"": 0.9628960997276121}]",1,light,2019_04_30_mlms000,10.0
-1.446491199829931e-15,d1a_000101,100,"[{""interferer_id"": 0, ""phase0_rad"": 4.837213835227912, ""fast_freq_norm"": -0.20581694021771516, ""slope_mismatch_norm"": -3.886973757382066, ""time_offset_norm"": 0.12580977011338634, ""slow_time_freq_cycles_per_chirp"": -0.03138414920990638, ""amp_jitter"": 0.8161144757713805}, {""interferer_id"": 1, ""phase0_rad"": 2.0086197049780696, ""fast_freq_norm"": 0.20637452392221972, ""slope_mismatch_norm"": 6.695150688553067, ""time_offset_norm"": -0.09102678668860287, ""slow_time_freq_cycles_per_chirp"": 0.010816639990160734, ""amp_jitter"": 1.1242290264343962}]",2,medium,2019_04_30_mlms000,0.0
10.000000000000007,d1a_000102,101,"[{""interferer_id"": 0, ""phase0_rad"": 4.23573640068127, ""fast_freq_norm"": 0.04298451696127975, ""slope_mismatch_norm"": -3.5205941698427825, ""time_offset_norm"": 0.03793727723328161, ""slow_time_freq_cycles_per_chirp"": 0.07438370260187226, ""amp_jitter"": 0.8967257075128288}]",1,light,2019_04_30_mlms000,10.0
-1.446491199829931e-15,d1a_000102,101,"[{""interferer_id"": 0, ""phase0_rad"": 2.685694968505488, ""fast_freq_norm"": 0.02691403161127104, ""slope_mismatch_norm"": -0.19380138110255452, ""time_offset_norm"": -0.011505517540249588, ""slow_time_freq_cycles_per_chirp"": -0.02606375326581182, ""amp_jitter"": 0.7784007073643382}, {""interferer_id"": 1, ""phase0_rad"": 0.3397575262881572, ""fast_freq_norm"": -0.4096890591797916, ""slope_mismatch_norm"": -6.170684674473458, ""time_offset_norm"": -0.3288208348575963, ""slow_time_freq_cycles_per_chirp"": 0.061288155667323915, ""amp_jitter"": 0.8120559148209096}]",2,medium,2019_04_30_mlms000,0.0
10.000000000000002,d1a_000103,102,"[{""interferer_id"": 0, ""phase0_rad"": 5.702654836874058, ""fast_freq_norm"": -0.4056549341467572, ""slope_mismatch_norm"": -1.173331140760638, ""time_offset_norm"": -0.06814755181528453, ""slow_time_freq_cycles_per_chirp"": 0.007868721699528985, ""amp_jitter"": 1.156350627936357}]",1,light,2019_04_30_mlms000,10.0
9.64327466553287e-16,d1a_000103,102,"[{""interferer_id"": 0, ""phase0_rad"": 3.535788315795991, ""fast_freq_norm"": 0.11453372449240712, ""slope_mismatch_norm"": -6.090778054269013, ""time_offset_norm"": -0.15726341822210727, ""slow_time_freq_cycles_per_chirp"": -0.05766838601740284, ""amp_jitter"": 0.9051793274301667}, {""interferer_id"": 1, ""phase0_rad"": 4.43560539252658, ""fast_freq_norm"": 0.14435966457549226, ""slope_mismatch_norm"": 3.716895255717759, ""time_offset_norm"": 0.3427862647743213, ""slow_time_freq_cycles_per_chirp"": 0.021835584195730548, ""amp_jitter"": 0.7830129193042148}]",2,medium,2019_04_30_mlms000,0.0
9.999999999999998,d1a_000104,103,"[{""interferer_id"": 0, ""phase0_rad"": 0.09722125115508248, ""fast_freq_norm"": 0.18752784098034553, ""slope_mismatch_norm"": -5.348231086514611, ""time_offset_norm"": -0.10425207263992384, ""slow_time_freq_cycles_per_chirp"": -0.04580120129627729, ""amp_jitter"": 0.8265444589707948}]",1,light,2019_04_30_mlms000,10.0
-1.446491199829931e-15,d1a_000104,103,"[{""interferer_id"": 0, ""phase0_rad"": 0.44029389983496325, ""fast_freq_norm"": 0.02488388035178496, ""slope_mismatch_norm"": -0.20467898905649395, ""time_offset_norm"": -0.3029829117242366, ""slow_time_freq_cycles_per_chirp"": -0.025605009721273032, ""amp_jitter"": 0.8715258868416034}, {""interferer_id"": 1, ""phase0_rad"": 5.949513970880495, ""fast_freq_norm"": 0.33812649561624836, ""slope_mismatch_norm"": 2.7331879879280194, ""time_offset_norm"": -0.34002567932752265, ""slow_time_freq_cycles_per_chirp"": 0.0174504506797806, ""amp_jitter"": 1.1215720130024658}]",2,medium,2019_04_30_mlms000,0.0
