background_cell_ratio,background_cells,frame_idx,guard_cell_ratio,guard_cells,new_frame_id,source_sequence,target_cell_ratio,target_cells,valid_cells
0.6829268292682927,84,247,0.07317073170731707,9,d1a_000248,2019_04_30_mlms000,0.24390243902439024,30,123
0.6829268292682927,84,248,0.07317073170731707,9,d1a_000249,2019_04_30_mlms000,0.24390243902439024,30,123
0.6829268292682927,84,249,0.07317073170731707,9,d1a_000250,2019_04_30_mlms000,0.24390243902439024,30,123
0.6829268292682927,84,250,0.07317073170731707,9,d1a_000251,2019_04_30_mlms000,0.24390243902439024,30,123
0.6666666666666666,82,251,0.08943089430894309,11,d1a_000252,2019_04_30_mlms000,0.24390243902439024,30,123
0.6585365853658537,81,252,0.0975609756097561,12,d1a_000253,2019_04_30_mlms000,0.24390243902439024,30,123
0.6666666666666666,82,253,0.08943089430894309,11,d1a_000254,2019_04_30_mlms000,0.24390243902439024,30,123
0.6585365853658537,81,254,0.0975609756097561,12,d1a_000255,2019_04_30_mlms000,0.24390243902439024,30,123
0.6585365853658537,81,255,0.0975609756097561,12,d1a_000256,2019_04_30_mlms000,0.24390243902439024,30,123
0.6585365853658537,81,256,0.0975609756097561,12,d1a_000257,2019_04_30_mlms000,0.24390243902439024,30,123
0.6666666666666666,82,257,0.08943089430894309,11,d1a_000258,2019_04_30_mlms000,0.24390243902439024,30,123
0.6504065040650406,80,258,0.10569105691056911,13,d1a_000259,2019_04_30_mlms000,0.24390243902439024,30,123
0.6504065040650406,80,259,0.10569105691056911,13,d1a_000260,2019_04_30_mlms000,0.24390243902439024,30,123
0.6504065040650406,80,260,0.10569105691056911,13,d1a_000261,2019_04_30_mlms000,0.24390243902439024,30,123
0.6585365853658537,81,261,0.0975609756097561,12,d1a_000262,2019_04_30_mlms000,0.24390243902439024,30,123
0.8780487804878049,108,262,0.06504065040650407,8,d1a_000263,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,263,0.06504065040650407,8,d1a_000264,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,264,0.06504065040650407,8,d1a_000265,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,265,0.06504065040650407,8,d1a_000266,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,266,0.06504065040650407,8,d1a_000267,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,267,0.06504065040650407,8,d1a_000268,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,268,0.06504065040650407,8,d1a_000269,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,269,0.06504065040650407,8,d1a_000270,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,270,0.06504065040650407,8,d1a_000271,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,271,0.06504065040650407,8,d1a_000272,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,272,0.06504065040650407,8,d1a_000273,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,273,0.06504065040650407,8,d1a_000274,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,274,0.06504065040650407,8,d1a_000275,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,275,0.06504065040650407,8,d1a_000276,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,276,0.06504065040650407,8,d1a_000277,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,277,0.06504065040650407,8,d1a_000278,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,278,0.06504065040650407,8,d1a_000279,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,279,0.06504065040650407,8,d1a_000280,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,280,0.06504065040650407,8,d1a_000281,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,281,0.06504065040650407,8,d1a_000282,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,282,0.06504065040650407,8,d1a_000283,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,283,0.06504065040650407,8,d1a_000284,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,284,0.06504065040650407,8,d1a_000285,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,285,0.06504065040650407,8,d1a_000286,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,286,0.06504065040650407,8,d1a_000287,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,287,0.06504065040650407,8,d1a_000288,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,288,0.06504065040650407,8,d1a_000289,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,289,0.06504065040650407,8,d1a_000290,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,290,0.06504065040650407,8,d1a_000291,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,291,0.06504065040650407,8,d1a_000292,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,292,0.06504065040650407,8,d1a_000293,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,293,0.06504065040650407,8,d1a_000294,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,294,0.06504065040650407,8,d1a_000295,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,295,0.06504065040650407,8,d1a_000296,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,296,0.06504065040650407,8,d1a_000297,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,297,0.06504065040650407,8,d1a_000298,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,298,0.06504065040650407,8,d1a_000299,2019_04_30_mlms000,0.056910569105691054,7,123
0.8780487804878049,108,299,0.06504065040650407,8,d1a_000300,2019_04_30_mlms000,0.056910569105691054,7,123
0.5934959349593496,73,300,0.13008130081300814,16,d1a_000301,2019_04_30_mlms001,0.2764227642276423,34,123
0.5934959349593496,73,301,0.13008130081300814,16,d1a_000302,2019_04_30_mlms001,0.2764227642276423,34,123
0.5934959349593496,73,302,0.13008130081300814,16,d1a_000303,2019_04_30_mlms001,0.2764227642276423,34,123
0.5934959349593496,73,303,0.13008130081300814,16,d1a_000304,2019_04_30_mlms001,0.2764227642276423,34,123
0.5934959349593496,73,304,0.13008130081300814,16,d1a_000305,2019_04_30_mlms001,0.2764227642276423,34,123
0.5934959349593496,73,305,0.13008130081300814,16,d1a_000306,2019_04_30_mlms001,0.2764227642276423,34,123
0.5934959349593496,73,306,0.13008130081300814,16,d1a_000307,2019_04_30_mlms001,0.2764227642276423,34,123
0.5934959349593496,73,307,0.13008130081300814,16,d1a_000308,2019_04_30_mlms001,0.2764227642276423,34,123
0.5853658536585366,72,308,0.13008130081300814,16,d1a_000309,2019_04_30_mlms001,0.2845528455284553,35,123
0.5853658536585366,72,309,0.13008130081300814,16,d1a_000310,2019_04_30_mlms001,0.2845528455284553,35,123
0.5934959349593496,73,310,0.13008130081300814,16,d1a_000311,2019_04_30_mlms001,0.2764227642276423,34,123
0.5934959349593496,73,311,0.12195121951219512,15,d1a_000312,2019_04_30_mlms001,0.2845528455284553,35,123
0.6016260162601627,74,312,0.12195121951219512,15,d1a_000313,2019_04_30_mlms001,0.2764227642276423,34,123
0.6341463414634146,78,313,0.08130081300813008,10,d1a_000314,2019_04_30_mlms001,0.2845528455284553,35,123
0.6341463414634146,78,314,0.08130081300813008,10,d1a_000315,2019_04_30_mlms001,0.2845528455284553,35,123
0.6747967479674797,83,315,0.06504065040650407,8,d1a_000316,2019_04_30_mlms001,0.2601626016260163,32,123
0.6991869918699187,86,316,0.06504065040650407,8,d1a_000317,2019_04_30_mlms001,0.23577235772357724,29,123
0.6991869918699187,86,317,0.06504065040650407,8,d1a_000318,2019_04_30_mlms001,0.23577235772357724,29,123
0.6016260162601627,74,318,0.13008130081300814,16,d1a_000319,2019_04_30_mlms001,0.2682926829268293,33,123
0.6260162601626016,77,319,0.13008130081300814,16,d1a_000320,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,320,0.13008130081300814,16,d1a_000321,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,321,0.13008130081300814,16,d1a_000322,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,322,0.13008130081300814,16,d1a_000323,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,323,0.13008130081300814,16,d1a_000324,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,324,0.13008130081300814,16,d1a_000325,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,325,0.13008130081300814,16,d1a_000326,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,326,0.13008130081300814,16,d1a_000327,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,327,0.13008130081300814,16,d1a_000328,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,328,0.13008130081300814,16,d1a_000329,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,329,0.13008130081300814,16,d1a_000330,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,330,0.13008130081300814,16,d1a_000331,2019_04_30_mlms001,0.24390243902439024,30,123
0.6178861788617886,76,331,0.13008130081300814,16,d1a_000332,2019_04_30_mlms001,0.25203252032520324,31,123
0.6178861788617886,76,332,0.13008130081300814,16,d1a_000333,2019_04_30_mlms001,0.25203252032520324,31,123
0.6016260162601627,74,333,0.13008130081300814,16,d1a_000334,2019_04_30_mlms001,0.2682926829268293,33,123
0.6829268292682927,84,334,0.13008130081300814,16,d1a_000335,2019_04_30_mlms001,0.18699186991869918,23,123
0.6666666666666666,82,335,0.13008130081300814,16,d1a_000336,2019_04_30_mlms001,0.2032520325203252,25,123
0.6666666666666666,82,336,0.13008130081300814,16,d1a_000337,2019_04_30_mlms001,0.2032520325203252,25,123
0.6666666666666666,82,337,0.13008130081300814,16,d1a_000338,2019_04_30_mlms001,0.2032520325203252,25,123
0.6666666666666666,82,338,0.13008130081300814,16,d1a_000339,2019_04_30_mlms001,0.2032520325203252,25,123
0.6666666666666666,82,339,0.13008130081300814,16,d1a_000340,2019_04_30_mlms001,0.2032520325203252,25,123
0.6585365853658537,81,340,0.13821138211382114,17,d1a_000341,2019_04_30_mlms001,0.2032520325203252,25,123
0.6585365853658537,81,341,0.13821138211382114,17,d1a_000342,2019_04_30_mlms001,0.2032520325203252,25,123
0.6585365853658537,81,342,0.13821138211382114,17,d1a_000343,2019_04_30_mlms001,0.2032520325203252,25,123
0.6666666666666666,82,343,0.13008130081300814,16,d1a_000344,2019_04_30_mlms001,0.2032520325203252,25,123
0.6666666666666666,82,344,0.13008130081300814,16,d1a_000345,2019_04_30_mlms001,0.2032520325203252,25,123
0.6504065040650406,80,345,0.14634146341463414,18,d1a_000346,2019_04_30_mlms001,0.2032520325203252,25,123
0.6504065040650406,80,346,0.14634146341463414,18,d1a_000347,2019_04_30_mlms001,0.2032520325203252,25,123
0.6422764227642277,79,347,0.15447154471544716,19,d1a_000348,2019_04_30_mlms001,0.2032520325203252,25,123
0.6341463414634146,78,348,0.16260162601626016,20,d1a_000349,2019_04_30_mlms001,0.2032520325203252,25,123
0.6260162601626016,77,349,0.17073170731707318,21,d1a_000350,2019_04_30_mlms001,0.2032520325203252,25,123
0.6260162601626016,77,350,0.17073170731707318,21,d1a_000351,2019_04_30_mlms001,0.2032520325203252,25,123
0.6097560975609756,75,351,0.18699186991869918,23,d1a_000352,2019_04_30_mlms001,0.2032520325203252,25,123
0.6341463414634146,78,352,0.16260162601626016,20,d1a_000353,2019_04_30_mlms001,0.2032520325203252,25,123
0.6829268292682927,84,353,0.11382113821138211,14,d1a_000354,2019_04_30_mlms001,0.2032520325203252,25,123
0.6829268292682927,84,354,0.12195121951219512,15,d1a_000355,2019_04_30_mlms001,0.1951219512195122,24,123
0.6910569105691057,85,355,0.11382113821138211,14,d1a_000356,2019_04_30_mlms001,0.1951219512195122,24,123
0.6910569105691057,85,356,0.11382113821138211,14,d1a_000357,2019_04_30_mlms001,0.1951219512195122,24,123
0.6910569105691057,85,357,0.11382113821138211,14,d1a_000358,2019_04_30_mlms001,0.1951219512195122,24,123
0.6991869918699187,86,358,0.13008130081300814,16,d1a_000359,2019_04_30_mlms001,0.17073170731707318,21,123
0.7073170731707317,87,359,0.12195121951219512,15,d1a_000360,2019_04_30_mlms001,0.17073170731707318,21,123
0.7235772357723578,89,360,0.13008130081300814,16,d1a_000361,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,361,0.13008130081300814,16,d1a_000362,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,362,0.13008130081300814,16,d1a_000363,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,363,0.13008130081300814,16,d1a_000364,2019_04_30_mlms001,0.14634146341463414,18,123
0.7154471544715447,88,364,0.0975609756097561,12,d1a_000365,2019_04_30_mlms001,0.18699186991869918,23,123
0.7073170731707317,87,365,0.08943089430894309,11,d1a_000366,2019_04_30_mlms001,0.2032520325203252,25,123
0.7073170731707317,87,366,0.08943089430894309,11,d1a_000367,2019_04_30_mlms001,0.2032520325203252,25,123
0.7235772357723578,89,367,0.08943089430894309,11,d1a_000368,2019_04_30_mlms001,0.18699186991869918,23,123
0.7235772357723578,89,368,0.13008130081300814,16,d1a_000369,2019_04_30_mlms001,0.14634146341463414,18,123
0.6991869918699187,86,369,0.13008130081300814,16,d1a_000370,2019_04_30_mlms001,0.17073170731707318,21,123
0.6747967479674797,83,370,0.13008130081300814,16,d1a_000371,2019_04_30_mlms001,0.1951219512195122,24,123
0.6422764227642277,79,371,0.15447154471544716,19,d1a_000372,2019_04_30_mlms001,0.2032520325203252,25,123
0.6422764227642277,79,372,0.15447154471544716,19,d1a_000373,2019_04_30_mlms001,0.2032520325203252,25,123
0.6260162601626016,77,373,0.17073170731707318,21,d1a_000374,2019_04_30_mlms001,0.2032520325203252,25,123
0.6260162601626016,77,374,0.17073170731707318,21,d1a_000375,2019_04_30_mlms001,0.2032520325203252,25,123
0.6260162601626016,77,375,0.17073170731707318,21,d1a_000376,2019_04_30_mlms001,0.2032520325203252,25,123
0.6260162601626016,77,376,0.17073170731707318,21,d1a_000377,2019_04_30_mlms001,0.2032520325203252,25,123
0.6260162601626016,77,377,0.17073170731707318,21,d1a_000378,2019_04_30_mlms001,0.2032520325203252,25,123
0.6016260162601627,74,378,0.1951219512195122,24,d1a_000379,2019_04_30_mlms001,0.2032520325203252,25,123
0.6016260162601627,74,379,0.1951219512195122,24,d1a_000380,2019_04_30_mlms001,0.2032520325203252,25,123
0.6016260162601627,74,380,0.1951219512195122,24,d1a_000381,2019_04_30_mlms001,0.2032520325203252,25,123
0.6016260162601627,74,381,0.1951219512195122,24,d1a_000382,2019_04_30_mlms001,0.2032520325203252,25,123
0.7560975609756098,93,382,0.13008130081300814,16,d1a_000383,2019_04_30_mlms001,0.11382113821138211,14,123
0.7560975609756098,93,383,0.13008130081300814,16,d1a_000384,2019_04_30_mlms001,0.11382113821138211,14,123
0.7560975609756098,93,384,0.13008130081300814,16,d1a_000385,2019_04_30_mlms001,0.11382113821138211,14,123
0.7560975609756098,93,385,0.13008130081300814,16,d1a_000386,2019_04_30_mlms001,0.11382113821138211,14,123
0.7560975609756098,93,386,0.13008130081300814,16,d1a_000387,2019_04_30_mlms001,0.11382113821138211,14,123
0.7560975609756098,93,387,0.13008130081300814,16,d1a_000388,2019_04_30_mlms001,0.11382113821138211,14,123
0.7560975609756098,93,388,0.13008130081300814,16,d1a_000389,2019_04_30_mlms001,0.11382113821138211,14,123
0.7560975609756098,93,389,0.13008130081300814,16,d1a_000390,2019_04_30_mlms001,0.11382113821138211,14,123
0.7560975609756098,93,390,0.13008130081300814,16,d1a_000391,2019_04_30_mlms001,0.11382113821138211,14,123
0.7560975609756098,93,391,0.13008130081300814,16,d1a_000392,2019_04_30_mlms001,0.11382113821138211,14,123
0.7560975609756098,93,392,0.13008130081300814,16,d1a_000393,2019_04_30_mlms001,0.11382113821138211,14,123
0.7560975609756098,93,393,0.13008130081300814,16,d1a_000394,2019_04_30_mlms001,0.11382113821138211,14,123
0.7560975609756098,93,394,0.13008130081300814,16,d1a_000395,2019_04_30_mlms001,0.11382113821138211,14,123
0.7560975609756098,93,395,0.13008130081300814,16,d1a_000396,2019_04_30_mlms001,0.11382113821138211,14,123
0.7560975609756098,93,396,0.13008130081300814,16,d1a_000397,2019_04_30_mlms001,0.11382113821138211,14,123
0.7560975609756098,93,397,0.13008130081300814,16,d1a_000398,2019_04_30_mlms001,0.11382113821138211,14,123
0.7560975609756098,93,398,0.13008130081300814,16,d1a_000399,2019_04_30_mlms001,0.11382113821138211,14,123
0.7560975609756098,93,399,0.13008130081300814,16,d1a_000400,2019_04_30_mlms001,0.11382113821138211,14,123
0.8780487804878049,108,400,0.06504065040650407,8,d1a_000401,2019_04_30_mlms001,0.056910569105691054,7,123
0.8780487804878049,108,401,0.06504065040650407,8,d1a_000402,2019_04_30_mlms001,0.056910569105691054,7,123
0.8780487804878049,108,402,0.06504065040650407,8,d1a_000403,2019_04_30_mlms001,0.056910569105691054,7,123
0.8780487804878049,108,403,0.06504065040650407,8,d1a_000404,2019_04_30_mlms001,0.056910569105691054,7,123
0.6260162601626016,77,404,0.13008130081300814,16,d1a_000405,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,405,0.13008130081300814,16,d1a_000406,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,406,0.13008130081300814,16,d1a_000407,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,407,0.13008130081300814,16,d1a_000408,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,408,0.13008130081300814,16,d1a_000409,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,409,0.13008130081300814,16,d1a_000410,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,410,0.13008130081300814,16,d1a_000411,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,411,0.13008130081300814,16,d1a_000412,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,412,0.13008130081300814,16,d1a_000413,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,413,0.13008130081300814,16,d1a_000414,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,414,0.13008130081300814,16,d1a_000415,2019_04_30_mlms001,0.24390243902439024,30,123
0.6341463414634146,78,415,0.12195121951219512,15,d1a_000416,2019_04_30_mlms001,0.24390243902439024,30,123
0.6585365853658537,81,416,0.0975609756097561,12,d1a_000417,2019_04_30_mlms001,0.24390243902439024,30,123
0.6747967479674797,83,417,0.08130081300813008,10,d1a_000418,2019_04_30_mlms001,0.24390243902439024,30,123
0.6829268292682927,84,418,0.07317073170731707,9,d1a_000419,2019_04_30_mlms001,0.24390243902439024,30,123
0.6829268292682927,84,419,0.07317073170731707,9,d1a_000420,2019_04_30_mlms001,0.24390243902439024,30,123
0.6829268292682927,84,420,0.07317073170731707,9,d1a_000421,2019_04_30_mlms001,0.24390243902439024,30,123
0.7154471544715447,88,421,0.06504065040650407,8,d1a_000422,2019_04_30_mlms001,0.21951219512195122,27,123
0.7235772357723578,89,422,0.06504065040650407,8,d1a_000423,2019_04_30_mlms001,0.21138211382113822,26,123
0.7235772357723578,89,423,0.06504065040650407,8,d1a_000424,2019_04_30_mlms001,0.21138211382113822,26,123
0.7398373983739838,91,424,0.06504065040650407,8,d1a_000425,2019_04_30_mlms001,0.1951219512195122,24,123
0.7398373983739838,91,425,0.06504065040650407,8,d1a_000426,2019_04_30_mlms001,0.1951219512195122,24,123
0.7317073170731707,90,426,0.06504065040650407,8,d1a_000427,2019_04_30_mlms001,0.2032520325203252,25,123
0.7479674796747967,92,427,0.06504065040650407,8,d1a_000428,2019_04_30_mlms001,0.18699186991869918,23,123
0.7479674796747967,92,428,0.06504065040650407,8,d1a_000429,2019_04_30_mlms001,0.18699186991869918,23,123
0.7479674796747967,92,429,0.06504065040650407,8,d1a_000430,2019_04_30_mlms001,0.18699186991869918,23,123
0.7479674796747967,92,430,0.06504065040650407,8,d1a_000431,2019_04_30_mlms001,0.18699186991869918,23,123
0.7479674796747967,92,431,0.06504065040650407,8,d1a_000432,2019_04_30_mlms001,0.18699186991869918,23,123
0.7479674796747967,92,432,0.06504065040650407,8,d1a_000433,2019_04_30_mlms001,0.18699186991869918,23,123
0.7479674796747967,92,433,0.06504065040650407,8,d1a_000434,2019_04_30_mlms001,0.18699186991869918,23,123
0.7479674796747967,92,434,0.06504065040650407,8,d1a_000435,2019_04_30_mlms001,0.18699186991869918,23,123
0.7479674796747967,92,435,0.06504065040650407,8,d1a_000436,2019_04_30_mlms001,0.18699186991869918,23,123
0.7479674796747967,92,436,0.06504065040650407,8,d1a_000437,2019_04_30_mlms001,0.18699186991869918,23,123
0.7479674796747967,92,437,0.06504065040650407,8,d1a_000438,2019_04_30_mlms001,0.18699186991869918,23,123
0.7479674796747967,92,438,0.06504065040650407,8,d1a_000439,2019_04_30_mlms001,0.18699186991869918,23,123
0.7479674796747967,92,439,0.06504065040650407,8,d1a_000440,2019_04_30_mlms001,0.18699186991869918,23,123
0.7317073170731707,90,440,0.06504065040650407,8,d1a_000441,2019_04_30_mlms001,0.2032520325203252,25,123
0.7317073170731707,90,441,0.06504065040650407,8,d1a_000442,2019_04_30_mlms001,0.2032520325203252,25,123
0.7317073170731707,90,442,0.06504065040650407,8,d1a_000443,2019_04_30_mlms001,0.2032520325203252,25,123
0.7154471544715447,88,443,0.06504065040650407,8,d1a_000444,2019_04_30_mlms001,0.21951219512195122,27,123
0.7154471544715447,88,444,0.06504065040650407,8,d1a_000445,2019_04_30_mlms001,0.21951219512195122,27,123
0.6666666666666666,82,445,0.08943089430894309,11,d1a_000446,2019_04_30_mlms001,0.24390243902439024,30,123
0.6666666666666666,82,446,0.08943089430894309,11,d1a_000447,2019_04_30_mlms001,0.24390243902439024,30,123
0.6666666666666666,82,447,0.08943089430894309,11,d1a_000448,2019_04_30_mlms001,0.24390243902439024,30,123
0.6504065040650406,80,448,0.10569105691056911,13,d1a_000449,2019_04_30_mlms001,0.24390243902439024,30,123
0.6504065040650406,80,449,0.10569105691056911,13,d1a_000450,2019_04_30_mlms001,0.24390243902439024,30,123
0.6422764227642277,79,450,0.11382113821138211,14,d1a_000451,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,451,0.13008130081300814,16,d1a_000452,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,452,0.13008130081300814,16,d1a_000453,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,453,0.13008130081300814,16,d1a_000454,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,454,0.13008130081300814,16,d1a_000455,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,455,0.13008130081300814,16,d1a_000456,2019_04_30_mlms001,0.24390243902439024,30,123
0.6260162601626016,77,456,0.13008130081300814,16,d1a_000457,2019_04_30_mlms001,0.24390243902439024,30,123
0.8780487804878049,108,457,0.06504065040650407,8,d1a_000458,2019_04_30_mlms001,0.056910569105691054,7,123
0.8780487804878049,108,458,0.06504065040650407,8,d1a_000459,2019_04_30_mlms001,0.056910569105691054,7,123
0.8780487804878049,108,459,0.06504065040650407,8,d1a_000460,2019_04_30_mlms001,0.056910569105691054,7,123
0.8780487804878049,108,460,0.06504065040650407,8,d1a_000461,2019_04_30_mlms001,0.056910569105691054,7,123
0.7235772357723578,89,461,0.13008130081300814,16,d1a_000462,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,462,0.13008130081300814,16,d1a_000463,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,463,0.13008130081300814,16,d1a_000464,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,464,0.13008130081300814,16,d1a_000465,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,465,0.13008130081300814,16,d1a_000466,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,466,0.13008130081300814,16,d1a_000467,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,467,0.13008130081300814,16,d1a_000468,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,468,0.13008130081300814,16,d1a_000469,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,469,0.13008130081300814,16,d1a_000470,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,470,0.13008130081300814,16,d1a_000471,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,471,0.13008130081300814,16,d1a_000472,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,472,0.13008130081300814,16,d1a_000473,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,473,0.13008130081300814,16,d1a_000474,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,474,0.13008130081300814,16,d1a_000475,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,475,0.13008130081300814,16,d1a_000476,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,476,0.13008130081300814,16,d1a_000477,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,477,0.13008130081300814,16,d1a_000478,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,478,0.13008130081300814,16,d1a_000479,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,479,0.13008130081300814,16,d1a_000480,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,480,0.13008130081300814,16,d1a_000481,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,481,0.13008130081300814,16,d1a_000482,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,482,0.13008130081300814,16,d1a_000483,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,483,0.13008130081300814,16,d1a_000484,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,484,0.13008130081300814,16,d1a_000485,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,485,0.13008130081300814,16,d1a_000486,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,486,0.13008130081300814,16,d1a_000487,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,487,0.13008130081300814,16,d1a_000488,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,488,0.13008130081300814,16,d1a_000489,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,489,0.13008130081300814,16,d1a_000490,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,490,0.13008130081300814,16,d1a_000491,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,491,0.13008130081300814,16,d1a_000492,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,492,0.13008130081300814,16,d1a_000493,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,493,0.13008130081300814,16,d1a_000494,2019_04_30_mlms001,0.14634146341463414,18,123
0.7235772357723578,89,494,0.13008130081300814,16,d1a_000495,2019_04_30_mlms001,0.14634146341463414,18,123
